episode,steps,total_reward,success
2177,200,-200.0,False
2178,200,-200.0,False
2179,200,-200.0,False
2180,200,-200.0,False
2181,6,995.0,True
2182,200,-200.0,False
2183,200,-200.0,False
2184,200,-200.0,False
2185,200,-200.0,False
2186,200,-200.0,False
2187,200,-200.0,False
2188,200,-200.0,False
2189,200,-200.0,False
2190,6,995.0,True
2191,200,-200.0,False
2192,34,967.0,True
2193,200,-200.0,False
2194,200,-200.0,False
2195,4,997.0,True
2196,10,991.0,True
2197,4,997.0,True
2198,6,995.0,True
2199,200,-200.0,False
2200,36,965.0,True
2201,200,-200.0,False
2202,6,995.0,True
2203,6,995.0,True
2204,200,-200.0,False
2205,200,-200.0,False
2206,10,991.0,True
2207,200,-200.0,False
2208,200,-200.0,False
2209,2,999.0,True
2210,200,-200.0,False
2211,200,-200.0,False
2212,8,993.0,True
2213,200,-200.0,False
2214,200,-200.0,False
2215,200,-200.0,False
2216,200,-200.0,False
2217,200,-200.0,False
2218,200,-200.0,False
2219,200,-200.0,False
2220,200,-200.0,False
2221,200,-200.0,False
2222,200,-200.0,False
2223,200,-200.0,False
2224,200,-200.0,False
2225,12,989.0,True
2226,200,-200.0,False
2227,200,-200.0,False
2228,200,-200.0,False
2229,200,-200.0,False
2230,200,-200.0,False
2231,50,951.0,True
2232,200,-200.0,False
2233,10,991.0,True
2234,200,-200.0,False
2235,200,-200.0,False
2236,44,957.0,True
2237,200,-200.0,False
2238,200,-200.0,False
2239,200,-200.0,False
2240,200,-200.0,False
2241,200,-200.0,False
2242,4,997.0,True
2243,200,-200.0,False
2244,200,-200.0,False
2245,2,999.0,True
2246,200,-200.0,False
2247,200,-200.0,False
2248,200,-200.0,False
2249,200,-200.0,False
2250,200,-200.0,False
2251,10,991.0,True
2252,8,993.0,True
2253,2,999.0,True
2254,200,-200.0,False
2255,200,-200.0,False
2256,200,-200.0,False
2257,6,995.0,True
2258,200,-200.0,False
2259,10,991.0,True
2260,200,-200.0,False
2261,6,995.0,True
2262,10,991.0,True
2263,200,-200.0,False
2264,200,-200.0,False
2265,200,-200.0,False
2266,8,993.0,True
2267,200,-200.0,False
2268,200,-200.0,False
2269,200,-200.0,False
2270,92,909.0,True
2271,200,-200.0,False
2272,200,-200.0,False
2273,200,-200.0,False
2274,200,-200.0,False
2275,200,-200.0,False
2276,8,993.0,True
2277,200,-200.0,False
2278,200,-200.0,False
2279,6,995.0,True
2280,22,979.0,True
2281,200,-200.0,False
2282,200,-200.0,False
2283,6,995.0,True
2284,6,995.0,True
2285,200,-200.0,False
2286,200,-200.0,False
2287,200,-200.0,False
2288,200,-200.0,False
2289,200,-200.0,False
2290,200,-200.0,False
2291,200,-200.0,False
2292,200,-200.0,False
2293,8,993.0,True
2294,200,-200.0,False
2295,200,-200.0,False
2296,200,-200.0,False
2297,200,-200.0,False
2298,8,993.0,True
2299,200,-200.0,False
2300,8,993.0,True
2301,200,-200.0,False
2302,200,-200.0,False
2303,10,991.0,True
2304,200,-200.0,False
2305,200,-200.0,False
2306,200,-200.0,False
2307,2,999.0,True
2308,200,-200.0,False
2309,200,-200.0,False
2310,200,-200.0,False
2311,200,-200.0,False
2312,200,-200.0,False
2313,200,-200.0,False
2314,200,-200.0,False
2315,200,-200.0,False
2316,8,993.0,True
2317,12,989.0,True
2318,2,999.0,True
2319,12,989.0,True
2320,200,-200.0,False
2321,200,-200.0,False
2322,200,-200.0,False
2323,200,-200.0,False
2324,200,-200.0,False
2325,200,-200.0,False
2326,200,-200.0,False
2327,200,-200.0,False
2328,200,-200.0,False
2329,200,-200.0,False
2330,200,-200.0,False
2331,200,-200.0,False
2332,200,-200.0,False
2333,8,993.0,True
2334,200,-200.0,False
2335,200,-200.0,False
2336,200,-200.0,False
2337,200,-200.0,False
2338,200,-200.0,False
2339,200,-200.0,False
2340,200,-200.0,False
2341,200,-200.0,False
2342,6,995.0,True
2343,200,-200.0,False
2344,4,997.0,True
2345,6,995.0,True
2346,200,-200.0,False
2347,14,987.0,True
2348,8,993.0,True
2349,200,-200.0,False
2350,200,-200.0,False
2351,200,-200.0,False
2352,200,-200.0,False
2353,4,997.0,True
2354,200,-200.0,False
2355,200,-200.0,False
2356,10,991.0,True
2357,200,-200.0,False
2358,200,-200.0,False
2359,200,-200.0,False
2360,200,-200.0,False
2361,200,-200.0,False
2362,200,-200.0,False
2363,200,-200.0,False
2364,4,997.0,True
2365,200,-200.0,False
2366,200,-200.0,False
2367,200,-200.0,False
2368,8,993.0,True
2369,200,-200.0,False
2370,200,-200.0,False
2371,200,-200.0,False
2372,2,999.0,True
2373,200,-200.0,False
2374,8,993.0,True
2375,6,995.0,True
2376,2,999.0,True
2377,200,-200.0,False
2378,18,983.0,True
2379,200,-200.0,False
2380,2,999.0,True
2381,200,-200.0,False
2382,8,993.0,True
2383,8,993.0,True
2384,200,-200.0,False
2385,200,-200.0,False
2386,200,-200.0,False
2387,24,977.0,True
2388,200,-200.0,False
2389,8,993.0,True
2390,200,-200.0,False
2391,200,-200.0,False
2392,6,995.0,True
2393,200,-200.0,False
2394,6,995.0,True
2395,8,993.0,True
2396,200,-200.0,False
2397,200,-200.0,False
2398,200,-200.0,False
2399,200,-200.0,False
2400,200,-200.0,False
2401,200,-200.0,False
2402,200,-200.0,False
2403,200,-200.0,False
2404,200,-200.0,False
2405,2,999.0,True
2406,200,-200.0,False
2407,200,-200.0,False
2408,200,-200.0,False
2409,6,995.0,True
2410,200,-200.0,False
2411,200,-200.0,False
2412,200,-200.0,False
2413,200,-200.0,False
2414,200,-200.0,False
2415,200,-200.0,False
2416,200,-200.0,False
2417,4,997.0,True
2418,8,993.0,True
2419,200,-200.0,False
2420,200,-200.0,False
2421,200,-200.0,False
2422,200,-200.0,False
2423,200,-200.0,False
2424,6,995.0,True
2425,4,997.0,True
2426,200,-200.0,False
2427,200,-200.0,False
2428,6,995.0,True
2429,36,965.0,True
2430,200,-200.0,False
2431,6,995.0,True
2432,8,993.0,True
2433,38,963.0,True
2434,200,-200.0,False
2435,14,987.0,True
2436,200,-200.0,False
2437,200,-200.0,False
2438,200,-200.0,False
2439,200,-200.0,False
2440,12,989.0,True
2441,4,997.0,True
2442,12,989.0,True
2443,200,-200.0,False
2444,200,-200.0,False
2445,200,-200.0,False
2446,200,-200.0,False
2447,6,995.0,True
2448,2,999.0,True
2449,4,997.0,True
2450,200,-200.0,False
2451,4,997.0,True
2452,200,-200.0,False
2453,200,-200.0,False
2454,46,955.0,True
2455,200,-200.0,False
2456,200,-200.0,False
2457,200,-200.0,False
2458,200,-200.0,False
2459,6,995.0,True
2460,200,-200.0,False
2461,200,-200.0,False
2462,200,-200.0,False
2463,200,-200.0,False
2464,200,-200.0,False
2465,200,-200.0,False
2466,200,-200.0,False
2467,200,-200.0,False
2468,200,-200.0,False
2469,200,-200.0,False
2470,200,-200.0,False
2471,8,993.0,True
2472,6,995.0,True
2473,200,-200.0,False
2474,6,995.0,True
2475,200,-200.0,False
2476,8,993.0,True
2477,200,-200.0,False
2478,200,-200.0,False
2479,6,995.0,True
2480,200,-200.0,False
2481,200,-200.0,False
2482,200,-200.0,False
2483,4,997.0,True
2484,6,995.0,True
2485,200,-200.0,False
2486,200,-200.0,False
2487,200,-200.0,False
2488,200,-200.0,False
2489,200,-200.0,False
2490,200,-200.0,False
2491,6,995.0,True
2492,200,-200.0,False
2493,200,-200.0,False
2494,200,-200.0,False
2495,200,-200.0,False
2496,200,-200.0,False
2497,200,-200.0,False
2498,6,995.0,True
2499,4,997.0,True
2500,200,-200.0,False
2501,200,-200.0,False
2502,200,-200.0,False
2503,200,-200.0,False
2504,200,-200.0,False
2505,200,-200.0,False
2506,200,-200.0,False
2507,200,-200.0,False
2508,200,-200.0,False
2509,8,993.0,True
2510,8,993.0,True
2511,200,-200.0,False
2512,2,999.0,True
2513,8,993.0,True
2514,20,981.0,True
2515,200,-200.0,False
2516,200,-200.0,False
2517,2,999.0,True
2518,200,-200.0,False
2519,200,-200.0,False
2520,200,-200.0,False
2521,200,-200.0,False
2522,200,-200.0,False
2523,200,-200.0,False
2524,200,-200.0,False
2525,6,995.0,True
2526,6,995.0,True
2527,200,-200.0,False
2528,200,-200.0,False
2529,6,995.0,True
2530,8,993.0,True
2531,200,-200.0,False
2532,200,-200.0,False
2533,200,-200.0,False
2534,200,-200.0,False
2535,200,-200.0,False
2536,6,995.0,True
2537,200,-200.0,False
2538,200,-200.0,False
2539,4,997.0,True
2540,200,-200.0,False
2541,200,-200.0,False
2542,200,-200.0,False
2543,200,-200.0,False
2544,200,-200.0,False
2545,200,-200.0,False
2546,200,-200.0,False
2547,200,-200.0,False
2548,200,-200.0,False
2549,200,-200.0,False
2550,200,-200.0,False
2551,200,-200.0,False
2552,4,997.0,True
2553,6,995.0,True
2554,4,997.0,True
2555,200,-200.0,False
2556,200,-200.0,False
2557,200,-200.0,False
2558,200,-200.0,False
2559,200,-200.0,False
2560,200,-200.0,False
2561,10,991.0,True
2562,200,-200.0,False
2563,2,999.0,True
2564,200,-200.0,False
2565,200,-200.0,False
2566,200,-200.0,False
2567,200,-200.0,False
2568,200,-200.0,False
2569,200,-200.0,False
2570,200,-200.0,False
2571,200,-200.0,False
2572,200,-200.0,False
2573,30,971.0,True
2574,200,-200.0,False
2575,4,997.0,True
2576,58,943.0,True
2577,10,991.0,True
2578,200,-200.0,False
2579,200,-200.0,False
2580,200,-200.0,False
2581,200,-200.0,False
2582,200,-200.0,False
2583,18,983.0,True
2584,200,-200.0,False
2585,200,-200.0,False
2586,200,-200.0,False
2587,200,-200.0,False
2588,200,-200.0,False
2589,6,995.0,True
2590,8,993.0,True
2591,200,-200.0,False
2592,200,-200.0,False
2593,200,-200.0,False
2594,2,999.0,True
2595,200,-200.0,False
2596,200,-200.0,False
2597,200,-200.0,False
2598,200,-200.0,False
2599,4,997.0,True
2600,200,-200.0,False
2601,200,-200.0,False
2602,200,-200.0,False
2603,200,-200.0,False
2604,200,-200.0,False
2605,8,993.0,True
2606,200,-200.0,False
2607,200,-200.0,False
2608,200,-200.0,False
2609,200,-200.0,False
2610,200,-200.0,False
2611,200,-200.0,False
2612,200,-200.0,False
2613,24,977.0,True
2614,200,-200.0,False
2615,200,-200.0,False
2616,6,995.0,True
2617,200,-200.0,False
2618,200,-200.0,False
2619,4,997.0,True
2620,200,-200.0,False
2621,200,-200.0,False
2622,200,-200.0,False
2623,200,-200.0,False
2624,200,-200.0,False
2625,200,-200.0,False
2626,200,-200.0,False
2627,200,-200.0,False
2628,8,993.0,True
2629,6,995.0,True
2630,200,-200.0,False
2631,200,-200.0,False
2632,4,997.0,True
2633,200,-200.0,False
2634,200,-200.0,False
2635,200,-200.0,False
2636,6,995.0,True
2637,200,-200.0,False
2638,8,993.0,True
2639,200,-200.0,False
2640,6,995.0,True
2641,200,-200.0,False
2642,200,-200.0,False
2643,200,-200.0,False
2644,200,-200.0,False
2645,200,-200.0,False
2646,200,-200.0,False
2647,200,-200.0,False
2648,200,-200.0,False
2649,200,-200.0,False
2650,200,-200.0,False
2651,200,-200.0,False
2652,6,995.0,True
2653,200,-200.0,False
2654,6,995.0,True
2655,200,-200.0,False
2656,200,-200.0,False
2657,6,995.0,True
2658,200,-200.0,False
2659,10,991.0,True
2660,200,-200.0,False
2661,200,-200.0,False
2662,200,-200.0,False
2663,200,-200.0,False
2664,200,-200.0,False
2665,200,-200.0,False
2666,8,993.0,True
2667,8,993.0,True
2668,200,-200.0,False
2669,200,-200.0,False
2670,2,999.0,True
2671,200,-200.0,False
2672,200,-200.0,False
2673,200,-200.0,False
2674,8,993.0,True
2675,200,-200.0,False
2676,200,-200.0,False
2677,200,-200.0,False
2678,200,-200.0,False
2679,200,-200.0,False
2680,200,-200.0,False
2681,200,-200.0,False
2682,200,-200.0,False
2683,200,-200.0,False
2684,50,951.0,True
2685,200,-200.0,False
2686,200,-200.0,False
2687,6,995.0,True
2688,200,-200.0,False
2689,200,-200.0,False
2690,6,995.0,True
2691,200,-200.0,False
2692,200,-200.0,False
2693,200,-200.0,False
2694,200,-200.0,False
2695,200,-200.0,False
2696,2,999.0,True
2697,200,-200.0,False
2698,200,-200.0,False
2699,200,-200.0,False
2700,200,-200.0,False
2701,200,-200.0,False
2702,200,-200.0,False
2703,200,-200.0,False
2704,200,-200.0,False
2705,200,-200.0,False
2706,14,987.0,True
2707,200,-200.0,False
2708,200,-200.0,False
2709,200,-200.0,False
2710,200,-200.0,False
2711,200,-200.0,False
2712,200,-200.0,False
2713,200,-200.0,False
2714,200,-200.0,False
2715,200,-200.0,False
2716,200,-200.0,False
2717,200,-200.0,False
2718,4,997.0,True
2719,200,-200.0,False
2720,200,-200.0,False
2721,200,-200.0,False
2722,18,983.0,True
2723,200,-200.0,False
2724,200,-200.0,False
2725,200,-200.0,False
2726,200,-200.0,False
2727,200,-200.0,False
2728,200,-200.0,False
2729,200,-200.0,False
2730,200,-200.0,False
2731,200,-200.0,False
2732,200,-200.0,False
2733,6,995.0,True
2734,200,-200.0,False
2735,200,-200.0,False
2736,200,-200.0,False
2737,8,993.0,True
2738,200,-200.0,False
2739,200,-200.0,False
2740,200,-200.0,False
2741,200,-200.0,False
2742,200,-200.0,False
2743,8,993.0,True
2744,200,-200.0,False
2745,200,-200.0,False
2746,200,-200.0,False
2747,6,995.0,True
2748,200,-200.0,False
2749,200,-200.0,False
2750,200,-200.0,False
2751,200,-200.0,False
2752,200,-200.0,False
2753,200,-200.0,False
2754,200,-200.0,False
2755,200,-200.0,False
2756,200,-200.0,False
2757,200,-200.0,False
2758,8,993.0,True
2759,44,957.0,True
2760,200,-200.0,False
2761,2,999.0,True
2762,200,-200.0,False
2763,200,-200.0,False
2764,200,-200.0,False
2765,200,-200.0,False
2766,200,-200.0,False
2767,200,-200.0,False
2768,8,993.0,True
2769,200,-200.0,False
2770,2,999.0,True
2771,200,-200.0,False
2772,200,-200.0,False
2773,200,-200.0,False
2774,200,-200.0,False
2775,200,-200.0,False
2776,200,-200.0,False
2777,200,-200.0,False
2778,200,-200.0,False
2779,200,-200.0,False
2780,200,-200.0,False
2781,200,-200.0,False
2782,8,993.0,True
2783,200,-200.0,False
2784,200,-200.0,False
2785,200,-200.0,False
2786,200,-200.0,False
2787,200,-200.0,False
2788,200,-200.0,False
2789,200,-200.0,False
2790,200,-200.0,False
2791,200,-200.0,False
2792,200,-200.0,False
2793,200,-200.0,False
2794,200,-200.0,False
2795,14,987.0,True
2796,200,-200.0,False
2797,200,-200.0,False
2798,200,-200.0,False
2799,10,991.0,True
2800,14,987.0,True
2801,200,-200.0,False
2802,200,-200.0,False
2803,200,-200.0,False
2804,200,-200.0,False
2805,200,-200.0,False
2806,8,993.0,True
2807,12,989.0,True
2808,2,999.0,True
2809,4,997.0,True
2810,200,-200.0,False
2811,200,-200.0,False
2812,200,-200.0,False
2813,200,-200.0,False
2814,200,-200.0,False
2815,20,981.0,True
2816,6,995.0,True
2817,14,987.0,True
2818,200,-200.0,False
2819,6,995.0,True
2820,200,-200.0,False
2821,200,-200.0,False
2822,200,-200.0,False
2823,10,991.0,True
2824,200,-200.0,False
2825,200,-200.0,False
2826,200,-200.0,False
2827,200,-200.0,False
2828,200,-200.0,False
2829,200,-200.0,False
2830,200,-200.0,False
2831,200,-200.0,False
2832,200,-200.0,False
2833,200,-200.0,False
2834,200,-200.0,False
2835,200,-200.0,False
2836,200,-200.0,False
2837,200,-200.0,False
2838,4,997.0,True
2839,200,-200.0,False
2840,200,-200.0,False
2841,200,-200.0,False
2842,14,987.0,True
2843,200,-200.0,False
2844,6,995.0,True
2845,200,-200.0,False
2846,200,-200.0,False
2847,200,-200.0,False
2848,8,993.0,True
2849,200,-200.0,False
2850,200,-200.0,False
2851,200,-200.0,False
2852,200,-200.0,False
2853,200,-200.0,False
2854,38,963.0,True
2855,200,-200.0,False
2856,200,-200.0,False
2857,200,-200.0,False
2858,200,-200.0,False
2859,200,-200.0,False
2860,200,-200.0,False
2861,200,-200.0,False
2862,200,-200.0,False
2863,200,-200.0,False
2864,6,995.0,True
2865,200,-200.0,False
2866,200,-200.0,False
2867,200,-200.0,False
2868,200,-200.0,False
2869,200,-200.0,False
2870,8,993.0,True
2871,200,-200.0,False
2872,200,-200.0,False
2873,12,989.0,True
2874,200,-200.0,False
2875,200,-200.0,False
2876,200,-200.0,False
2877,200,-200.0,False
2878,4,997.0,True
2879,200,-200.0,False
2880,200,-200.0,False
2881,200,-200.0,False
2882,200,-200.0,False
2883,6,995.0,True
2884,200,-200.0,False
2885,200,-200.0,False
2886,200,-200.0,False
2887,8,993.0,True
2888,200,-200.0,False
2889,200,-200.0,False
2890,60,941.0,True
2891,8,993.0,True
2892,6,995.0,True
2893,6,995.0,True
2894,200,-200.0,False
2895,200,-200.0,False
2896,200,-200.0,False
2897,200,-200.0,False
2898,200,-200.0,False
2899,200,-200.0,False
2900,4,997.0,True
2901,200,-200.0,False
2902,200,-200.0,False
2903,200,-200.0,False
2904,200,-200.0,False
2905,200,-200.0,False
2906,200,-200.0,False
2907,200,-200.0,False
2908,200,-200.0,False
2909,6,995.0,True
2910,200,-200.0,False
2911,200,-200.0,False
2912,200,-200.0,False
2913,200,-200.0,False
2914,200,-200.0,False
2915,200,-200.0,False
2916,200,-200.0,False
2917,4,997.0,True
2918,200,-200.0,False
2919,200,-200.0,False
2920,200,-200.0,False
2921,200,-200.0,False
2922,200,-200.0,False
2923,200,-200.0,False
2924,12,989.0,True
2925,200,-200.0,False
2926,200,-200.0,False
2927,200,-200.0,False
2928,200,-200.0,False
2929,6,995.0,True
2930,8,993.0,True
2931,6,995.0,True
2932,200,-200.0,False
2933,18,983.0,True
2934,18,983.0,True
2935,200,-200.0,False
2936,200,-200.0,False
2937,200,-200.0,False
2938,200,-200.0,False
2939,200,-200.0,False
2940,4,997.0,True
2941,200,-200.0,False
2942,200,-200.0,False
2943,200,-200.0,False
2944,200,-200.0,False
2945,6,995.0,True
2946,6,995.0,True
2947,8,993.0,True
2948,200,-200.0,False
2949,4,997.0,True
2950,200,-200.0,False
2951,200,-200.0,False
2952,200,-200.0,False
2953,200,-200.0,False
2954,200,-200.0,False
2955,4,997.0,True
2956,200,-200.0,False
2957,200,-200.0,False
2958,200,-200.0,False
2959,8,993.0,True
2960,8,993.0,True
2961,2,999.0,True
2962,200,-200.0,False
2963,6,995.0,True
2964,8,993.0,True
2965,200,-200.0,False
2966,200,-200.0,False
2967,6,995.0,True
2968,2,999.0,True
2969,200,-200.0,False
2970,200,-200.0,False
2971,12,989.0,True
2972,200,-200.0,False
2973,4,997.0,True
2974,6,995.0,True
2975,4,997.0,True
2976,200,-200.0,False
2977,4,997.0,True
2978,200,-200.0,False
2979,200,-200.0,False
2980,4,997.0,True
2981,200,-200.0,False
2982,4,997.0,True
2983,200,-200.0,False
2984,200,-200.0,False
2985,200,-200.0,False
2986,200,-200.0,False
2987,200,-200.0,False
2988,200,-200.0,False
2989,14,987.0,True
2990,200,-200.0,False
2991,200,-200.0,False
2992,200,-200.0,False
2993,200,-200.0,False
2994,200,-200.0,False
2995,200,-200.0,False
2996,14,987.0,True
2997,8,993.0,True
2998,200,-200.0,False
2999,200,-200.0,False
3000,200,-200.0,False
3001,48,953.0,True
3002,4,997.0,True
3003,6,995.0,True
3004,200,-200.0,False
3005,200,-200.0,False
3006,200,-200.0,False
3007,200,-200.0,False
3008,200,-200.0,False
3009,200,-200.0,False
3010,200,-200.0,False
3011,200,-200.0,False
3012,200,-200.0,False
3013,200,-200.0,False
3014,200,-200.0,False
3015,200,-200.0,False
3016,26,975.0,True
3017,200,-200.0,False
3018,200,-200.0,False
3019,200,-200.0,False
3020,4,997.0,True
3021,4,997.0,True
3022,200,-200.0,False
3023,200,-200.0,False
3024,14,987.0,True
3025,200,-200.0,False
3026,200,-200.0,False
3027,200,-200.0,False
3028,200,-200.0,False
3029,200,-200.0,False
3030,200,-200.0,False
3031,200,-200.0,False
3032,200,-200.0,False
3033,200,-200.0,False
3034,200,-200.0,False
3035,200,-200.0,False
3036,200,-200.0,False
3037,200,-200.0,False
3038,200,-200.0,False
3039,200,-200.0,False
3040,200,-200.0,False
3041,200,-200.0,False
3042,200,-200.0,False
3043,200,-200.0,False
3044,8,993.0,True
3045,10,991.0,True
3046,200,-200.0,False
3047,200,-200.0,False
3048,6,995.0,True
3049,200,-200.0,False
3050,200,-200.0,False
3051,200,-200.0,False
3052,6,995.0,True
3053,200,-200.0,False
3054,200,-200.0,False
3055,8,993.0,True
3056,200,-200.0,False
3057,34,967.0,True
3058,200,-200.0,False
3059,200,-200.0,False
3060,2,999.0,True
3061,200,-200.0,False
3062,200,-200.0,False
3063,6,995.0,True
3064,8,993.0,True
3065,200,-200.0,False
3066,4,997.0,True
3067,32,969.0,True
3068,200,-200.0,False
3069,200,-200.0,False
3070,200,-200.0,False
3071,200,-200.0,False
3072,8,993.0,True
3073,200,-200.0,False
3074,18,983.0,True
3075,200,-200.0,False
3076,200,-200.0,False
3077,200,-200.0,False
3078,200,-200.0,False
3079,18,983.0,True
3080,200,-200.0,False
3081,200,-200.0,False
3082,200,-200.0,False
3083,200,-200.0,False
3084,4,997.0,True
3085,200,-200.0,False
3086,200,-200.0,False
3087,200,-200.0,False
3088,200,-200.0,False
3089,200,-200.0,False
3090,200,-200.0,False
3091,200,-200.0,False
3092,6,995.0,True
3093,200,-200.0,False
3094,8,993.0,True
3095,200,-200.0,False
3096,200,-200.0,False
3097,200,-200.0,False
3098,200,-200.0,False
3099,200,-200.0,False
3100,200,-200.0,False
3101,200,-200.0,False
3102,200,-200.0,False
3103,200,-200.0,False
3104,200,-200.0,False
3105,200,-200.0,False
3106,6,995.0,True
3107,6,995.0,True
3108,200,-200.0,False
3109,200,-200.0,False
3110,200,-200.0,False
3111,200,-200.0,False
3112,200,-200.0,False
3113,8,993.0,True
3114,4,997.0,True
3115,200,-200.0,False
3116,200,-200.0,False
3117,200,-200.0,False
3118,200,-200.0,False
3119,200,-200.0,False
3120,2,999.0,True
3121,200,-200.0,False
3122,200,-200.0,False
3123,200,-200.0,False
3124,10,991.0,True
3125,200,-200.0,False
3126,8,993.0,True
3127,200,-200.0,False
3128,200,-200.0,False
3129,200,-200.0,False
3130,200,-200.0,False
3131,200,-200.0,False
3132,200,-200.0,False
3133,200,-200.0,False
3134,4,997.0,True
3135,200,-200.0,False
3136,8,993.0,True
3137,4,997.0,True
3138,200,-200.0,False
3139,200,-200.0,False
3140,200,-200.0,False
3141,200,-200.0,False
3142,4,997.0,True
3143,8,993.0,True
3144,200,-200.0,False
3145,200,-200.0,False
3146,200,-200.0,False
3147,6,995.0,True
3148,200,-200.0,False
3149,200,-200.0,False
3150,8,993.0,True
3151,12,989.0,True
3152,200,-200.0,False
3153,200,-200.0,False
3154,200,-200.0,False
3155,200,-200.0,False
3156,200,-200.0,False
3157,200,-200.0,False
3158,4,997.0,True
3159,10,991.0,True
3160,200,-200.0,False
3161,200,-200.0,False
3162,200,-200.0,False
3163,8,993.0,True
3164,200,-200.0,False
3165,200,-200.0,False
3166,200,-200.0,False
3167,200,-200.0,False
3168,200,-200.0,False
3169,200,-200.0,False
3170,200,-200.0,False
3171,200,-200.0,False
3172,200,-200.0,False
3173,200,-200.0,False
3174,200,-200.0,False
3175,200,-200.0,False
3176,6,995.0,True
3177,6,995.0,True
3178,200,-200.0,False
3179,8,993.0,True
3180,200,-200.0,False
3181,200,-200.0,False
3182,200,-200.0,False
3183,200,-200.0,False
3184,6,995.0,True
3185,200,-200.0,False
3186,200,-200.0,False
3187,200,-200.0,False
3188,200,-200.0,False
3189,6,995.0,True
3190,200,-200.0,False
3191,200,-200.0,False
3192,200,-200.0,False
3193,200,-200.0,False
3194,200,-200.0,False
3195,200,-200.0,False
3196,6,995.0,True
3197,200,-200.0,False
3198,200,-200.0,False
3199,200,-200.0,False
3200,200,-200.0,False
3201,6,995.0,True
3202,200,-200.0,False
3203,6,995.0,True
3204,42,959.0,True
3205,200,-200.0,False
3206,6,995.0,True
3207,200,-200.0,False
3208,200,-200.0,False
3209,40,961.0,True
3210,200,-200.0,False
3211,6,995.0,True
3212,2,999.0,True
3213,200,-200.0,False
3214,200,-200.0,False
3215,16,985.0,True
3216,6,995.0,True
3217,200,-200.0,False
3218,8,993.0,True
3219,200,-200.0,False
3220,200,-200.0,False
3221,200,-200.0,False
3222,2,999.0,True
3223,8,993.0,True
3224,8,993.0,True
3225,4,997.0,True
3226,200,-200.0,False
3227,200,-200.0,False
3228,200,-200.0,False
3229,2,999.0,True
3230,8,993.0,True
3231,4,997.0,True
3232,6,995.0,True
3233,200,-200.0,False
3234,200,-200.0,False
3235,8,993.0,True
3236,200,-200.0,False
3237,200,-200.0,False
3238,200,-200.0,False
3239,200,-200.0,False
3240,200,-200.0,False
3241,200,-200.0,False
3242,6,995.0,True
3243,200,-200.0,False
3244,200,-200.0,False
3245,200,-200.0,False
3246,200,-200.0,False
3247,200,-200.0,False
3248,4,997.0,True
3249,200,-200.0,False
3250,200,-200.0,False
3251,8,993.0,True
3252,200,-200.0,False
3253,200,-200.0,False
3254,200,-200.0,False
3255,200,-200.0,False
3256,12,989.0,True
3257,200,-200.0,False
3258,200,-200.0,False
3259,4,997.0,True
3260,200,-200.0,False
3261,200,-200.0,False
3262,200,-200.0,False
3263,200,-200.0,False
3264,200,-200.0,False
3265,6,995.0,True
3266,200,-200.0,False
3267,200,-200.0,False
3268,200,-200.0,False
3269,200,-200.0,False
3270,200,-200.0,False
3271,200,-200.0,False
3272,200,-200.0,False
3273,4,997.0,True
3274,6,995.0,True
3275,8,993.0,True
3276,200,-200.0,False
3277,200,-200.0,False
3278,200,-200.0,False
3279,200,-200.0,False
3280,4,997.0,True
3281,6,995.0,True
3282,200,-200.0,False
3283,200,-200.0,False
3284,200,-200.0,False
3285,200,-200.0,False
3286,200,-200.0,False
3287,200,-200.0,False
3288,4,997.0,True
3289,200,-200.0,False
3290,200,-200.0,False
3291,200,-200.0,False
3292,18,983.0,True
3293,200,-200.0,False
3294,6,995.0,True
3295,200,-200.0,False
3296,200,-200.0,False
3297,200,-200.0,False
3298,200,-200.0,False
3299,48,953.0,True
3300,200,-200.0,False
3301,8,993.0,True
3302,6,995.0,True
3303,200,-200.0,False
3304,200,-200.0,False
3305,4,997.0,True
3306,200,-200.0,False
3307,200,-200.0,False
3308,2,999.0,True
3309,200,-200.0,False
3310,6,995.0,True
3311,200,-200.0,False
3312,200,-200.0,False
3313,200,-200.0,False
3314,6,995.0,True
3315,14,987.0,True
3316,200,-200.0,False
3317,18,983.0,True
3318,16,985.0,True
3319,200,-200.0,False
3320,4,997.0,True
3321,6,995.0,True
3322,8,993.0,True
3323,200,-200.0,False
3324,200,-200.0,False
3325,200,-200.0,False
3326,10,991.0,True
3327,200,-200.0,False
3328,12,989.0,True
3329,6,995.0,True
3330,200,-200.0,False
3331,200,-200.0,False
3332,200,-200.0,False
3333,200,-200.0,False
3334,200,-200.0,False
3335,200,-200.0,False
3336,200,-200.0,False
3337,200,-200.0,False
3338,200,-200.0,False
3339,200,-200.0,False
3340,200,-200.0,False
3341,200,-200.0,False
3342,200,-200.0,False
3343,200,-200.0,False
3344,200,-200.0,False
3345,200,-200.0,False
3346,200,-200.0,False
3347,200,-200.0,False
3348,200,-200.0,False
3349,200,-200.0,False
3350,10,991.0,True
3351,200,-200.0,False
3352,200,-200.0,False
3353,200,-200.0,False
3354,200,-200.0,False
3355,200,-200.0,False
3356,2,999.0,True
3357,200,-200.0,False
3358,200,-200.0,False
3359,36,965.0,True
3360,200,-200.0,False
3361,200,-200.0,False
3362,200,-200.0,False
3363,26,975.0,True
3364,200,-200.0,False
3365,4,997.0,True
3366,200,-200.0,False
3367,200,-200.0,False
3368,200,-200.0,False
